PassengerId,Survived
1025,0.05647960745394642
1026,0.015350781450970352
1027,0.086064711696481
1028,0.13903625099324946
1029,0.22347763021581757
1030,0.6041193481598771
1031,-0.37004936626577956
1032,0.2824195589089167
1033,0.8610391981362042
1034,0.21008379808467526
1035,0.28014918098440755
1036,0.22029315390474247
1037,-0.08844388174843298
1038,0.5748772565839124
1039,0.10110420739351822
1040,0.2686933957715778
1041,0.03467854504930923
1042,1.0388959718853035
1043,0.13012977942166615
1044,-0.005670966522951293
1045,0.5362802451210036
1046,0.31698478792033047
1047,0.085882741664975
1048,0.9859572030466981
1049,0.5965260435192759
1050,0.43141002647229054
1051,0.5744633427409495
1052,0.6503038054380033
1053,0.657708560475223
1054,0.7305149625516603
1055,0.06693825837849232
1056,0.0751624093214136
1057,0.6357396721739526
1058,0.42285089387352937
1059,-0.07730013511738987
1060,0.9265923278641003
1061,0.6083882939634049
1062,0.0672672640238845
1063,0.1371747032291405
1064,0.028102707094342927
1065,0.12973102457945085
1066,-0.3065509924922796
1067,0.7572722602112962
1068,0.8488286842584639
1069,0.27651763514051597
1070,0.8236208728049956
1071,1.0107723412362135
1072,0.2085852481029451
1073,0.4809133958027598
1074,1.1064759097494483
1075,0.11751389025367787
1076,1.1037215628146282
1077,0.22949011382047846
1078,0.7371802971100908
1079,0.008201851160655416
1080,-0.0010798451552394006
1081,0.1713542928207641
1082,0.18503277936133422
1083,0.26836439012618574
1084,0.5778528383674473
1085,0.14290744968782598
1086,0.7616818221949386
1087,0.05255685194251791
1088,1.1500537567719338
1089,0.6150941443474299
1090,0.23315143659414395
1091,0.6696228339278019
1092,0.7187672072683606
1093,0.5630387514572696
1094,0.5193657647769243
1095,0.7498314939693935
1096,0.22570524553770777
1097,0.3308655376869106
1098,0.6019135533789461
1099,0.2294283410659259
1100,0.9620909589839606
1101,0.08236650095889608
1102,0.12887332725809675
1103,0.06696816798261884
1104,0.4092811166151382
1105,0.7051137770236244
1106,0.10396526306047948
1107,0.3777507822136926
1108,0.6503910816628445
1109,0.12735695676230596
1110,0.9423675529682417
1111,0.07504253869599165
1112,0.7057147447838368
1113,0.10482730292173636
1114,0.9814609952911784
1115,0.0971990638635154
1116,0.8594121055334785
1117,0.660832209229737
1118,0.08975287280707911
1119,0.6503137952457815
1120,0.092785439055449
1121,0.18624667493363656
1122,0.4153657704982775
1123,0.8052163962918998
1124,0.02364358570246039
1125,0.1175911766707407
1126,0.3418403877584135
1127,0.10095709380935336
1128,0.3942376492591627
1129,0.16323637192666718
1130,0.6144449738286101
1131,0.9462354961070976
1132,0.8521304172997382
1133,0.7040761931226374
1134,0.4818408300207061
1135,0.06746915385173868
1136,0.5383520455139723
1137,0.4032229685023385
1138,0.9163782751370213
1139,0.11208437308480157
1140,0.8205297383983856
1141,0.6632942207794678
1142,0.7044600179998426
1143,0.1084756244396381
1144,0.42569666291528474
1145,0.09442071124230922
1146,0.06287908286689858
1147,0.0672672640238845
1148,0.11751389025367787
1149,0.07876563422420957
1150,0.7562775352079214
1151,0.09718662146819868
1152,0.036275834504378324
1153,0.09723399828113521
1154,0.7594583769964087
1155,0.5769821232414482
1156,0.27108388325692345
1157,0.06747411884602372
1158,0.18899397259741257
1159,0.0672672640238845
1160,0.6078424436880953
1161,0.15412390071873516
1162,0.390924431054143
1163,0.11751389025367787
1164,1.0463012398394638
1165,0.6459893788145958
1166,0.1297285121727042
1167,0.7438943530509647
1168,0.21453595895305344
1169,0.16269420619202546
1170,0.1969342010615508
1171,0.2368745321223621
1172,0.6044857408104275
1173,0.5611011812838359
1174,0.6503137952457815
1175,0.6680262275962185
1176,0.6344032763344103
1177,0.04102613770159835
1178,0.06708780639912515
1179,0.39577679835624646
1180,0.257436006352306
1181,0.07504253869599165
1182,0.30222574031513405
1183,0.6200504773540118
1184,0.12973102457945085
1185,0.344637649719449
1186,0.049848248518135074
1187,0.07864340543067794
1188,0.8008162867474922
1189,0.056636666647459366
1190,0.30203197807384985
1191,0.06744923405539027
1192,0.05623257065779974
1193,0.5436459028889172
1194,0.14853395919471535
1195,0.09402440898763231
1196,0.6503137952457815
1197,0.7454024467978105
1198,0.21515183446010977
1199,0.6309341621301428
1200,0.21430267964841787
1201,0.5632006902802965
1202,0.11636298215694096
1203,0.155790180870231
1204,0.06728221882594765
1205,0.59446736232251
1206,1.010423829667531
1207,0.7029571061126699
1208,0.3740066003908582
1209,0.24804381870701642
1210,0.07489542511182656
1211,0.1859480915666324
1212,0.07857114382710817
1213,0.2723283884651784
1214,0.35118261198867273
1215,0.25380101365870544
1216,0.8744650341012286
1217,0.0893067411519275
1218,0.823368700115041
1219,0.32527718337930356
1220,0.20364825700242473
1221,0.24209310785690819
1222,0.7226706409615928
1223,0.43419809128982056
1224,0.1297285121727042
1225,0.7206983811349539
1226,0.07492030990245979
1227,0.33265636599309023
1228,0.20113905704650903
1229,-0.053055587610259636
1230,0.32033446188950765
1231,0.745820613935625
1232,0.25176691423523456
1233,0.05611544464804008
1234,-0.5338797501473433
1235,1.2194897181613813
1236,0.6057760548290829
1237,0.656503384427126
1238,0.22347763021581757
1239,0.7131046462214488
1240,0.2312229173135194
1241,0.7727271702816745
1242,1.088245468202813
1243,0.22570524553770777
1244,0.3715201980533439
1245,0.03268611861577364
1246,0.5686555573272021
1247,0.45549556989034523
1248,0.7369798137389493
1249,0.06746418885745364
1250,0.11751389025367787
1251,0.6762507814810741
1252,0.04311733616254054
1253,0.8748326546418494
1254,0.8828704153830584
1255,0.0828551224029781
1256,1.1986700013164193
1257,0.07416420137869006
1258,0.12509500989247468
1259,0.7088349283178205
1260,0.8747607719149819
1261,0.27547743247124246
1262,0.16841799127934665
1263,1.1862580606178663
1264,0.236722588759104
1265,0.15646191070789173
1266,0.8574494855435294
1267,0.9453123499197476
1268,0.46265317943111595
1269,0.24119581973311144
1270,0.2796615256349101
1271,0.3467695521460752
1272,0.11751389025367787
1273,0.12876046325539503
1274,0.7297850306070905
1275,0.7175338379368654
1276,0.21223356962084683
1277,0.6325017431158031
1278,0.08601733488354446
1279,0.10806166884105628
1280,0.14729865447942259
1281,0.4567073198077598
1282,0.4789973934589268
1283,0.9889195690869551
1284,0.5757077995496742
1285,0.14379714391690945
1286,-0.15136779601357353
1287,0.9675016339464881
1288,0.13583027185350272
1289,0.9248483868367338
1290,0.09346352593998075
1291,0.11005770938946324
1292,0.9481895006214242
1293,0.16714943683580585
1294,0.836747680663233
1295,0.38542715030631125
1296,0.41826512635617774
1297,0.5201046771995002
1298,0.16037360814037926
1299,0.3119850282728992
1300,0.6502963280369716
1301,0.5704880745227768
1302,0.6503137952457815
1303,0.9648355691995667
1304,0.5778631890652489
1305,0.07504253869599165
1306,1.0385504602407767
1307,0.03171839888105299
1308,0.07504253869599165
1309,0.6731324882468804
