PassengerId,Survived
1156,0.27312456208625413
1157,0.0728672255512719
1158,0.20487416313547668
1159,0.07265219844722459
1160,0.6097513948341614
1161,0.14583761683506935
1162,0.40162524284259127
1163,0.1199332182183781
1164,1.0572682921899075
1165,0.6408086283858384
1166,0.13154871117771427
1167,0.7446627389764098
1168,0.22020782811271744
1169,0.16367486583406354
1170,0.19843176786165662
1171,0.2429274444945192
1172,0.6063456599500988
1173,0.5418652933098117
1174,0.6516952558668204
1175,0.655030838286579
1176,0.6255268700263653
1177,0.04595943181859785
1178,0.07246565093070001
1179,0.39714698536916815
1180,0.24612401985823196
1181,0.07798935718571909
1182,0.30592571944163927
1183,0.6209049739803526
1184,0.13155132284294546
1185,0.32920838724710866
1186,0.05238478440348593
1187,0.08422703374217266
1188,0.7931085449951586
1189,0.05601525541408803
1190,0.3058078845363227
1191,0.07284135762898036
1192,0.06143230089371721
1193,0.5104859959460009
1194,0.1492059323677528
1195,0.09730323868345825
1196,0.6516952558668204
1197,0.7293648835590161
1198,0.2441156900539413
1199,0.6076264570395747
1200,0.2179317803041868
1201,0.5628163516463214
1202,0.12002285506526
1203,0.1580549302898162
1204,0.07266774407360166
1205,0.5948962149123161
1206,1.0155599314975055
1207,0.6926460440794113
1208,0.37124251041439216
1209,0.25428725268541996
1210,0.08041456308958095
1211,0.18975547293135409
1212,0.08415191727551874
1213,0.2612704307794331
1214,0.34390829322630945
1215,0.2593471035857592
1216,0.8801061910721157
1217,0.09506090230148523
1218,0.8053261949216831
1219,0.3252763510811716
1220,0.20532749586736665
1221,0.2482686098625243
1222,0.7050294867138557
1223,0.4122575390161437
1224,0.13154871117771427
1225,0.7006502996836704
1226,0.08044043101187248
1227,0.34917516987331565
1228,0.2066159798292212
1229,-0.0439460400939069
1230,0.31602700037430276
1231,0.7171921872870675
1232,0.25807385541572014
1233,0.06131054754793208
1234,-0.5005240421820245
1235,1.205385839394666
1236,0.578093307549374
1237,0.6492241940224861
1238,0.22933559621102295
1239,0.7079330015013717
1240,0.23721971419916443
1241,0.7687166514846215
1242,1.0449134456572808
1243,0.2315676363036182
1244,0.3686498717998473
1245,0.0395326707415673
1246,0.5638660967883572
1247,0.4305053834721251
1248,0.7513544512011902
1249,0.07285690325535743
1250,0.1199332182183781
1251,0.6685955277308413
1252,0.045357493593944476
1253,0.8551646260434558
1254,0.8739219361794099
1255,0.08594343049255748
1256,1.1675394677072939
1257,0.08721744466730263
1258,0.1203407866907713
1259,0.7008254229282802
1260,0.8583962531350531
1261,0.27760810633829025
1262,0.17852020446297667
1263,1.157590666199815
1264,0.24371480554475744
1265,0.1611767470656177
1266,0.824940385521868
1267,0.9482215768124512
1268,0.47250092704654956
1269,0.2473358722799014
1270,0.29275129090363483
1271,0.3328624921349307
1272,0.1199332182183781
1273,0.1313733662063955
1274,0.7178252655884286
1275,0.7105901615444397
1276,0.21789805988823685
1277,0.639453557535415
1278,0.09172512273611932
1279,0.1119509115717141
1280,0.15022604006078033
1281,0.43697726619208777
1282,0.4767344033076454
1283,0.9481973521849174
1284,0.5475893770433927
1285,0.148262376237012
1286,-0.14049965898910566
1287,0.9807192778897693
1288,0.13855531934233845
1289,0.9051056102331367
1290,0.09929832819671991
1291,0.11234962827935768
1292,0.964099169752066
1293,0.16813894601925428
1294,0.8402828312371713
1295,0.37805679915786683
1296,0.39654786952040977
1297,0.495745964982921
1298,0.17032517394729407
1299,0.33357632119041547
1300,0.651677098575212
1301,0.5696536185558708
1302,0.6516952558668204
1303,0.9745852324266598
1304,0.5818345303512585
1305,0.07798935718571909
1306,0.9543168547424992
1307,0.036492924992847176
1308,0.07798935718571909
1309,0.6420784012531161
