Id,SalePrice
1565,131126.83622428417
1566,234260.40992378665
1567,101261.80013208506
1568,182440.3711578315
1569,73147.38984983222
1570,159152.98768612527
1571,98821.14757410705
1572,137132.34151285002
1573,233623.56491958312
1574,161192.32519554286
1575,228718.4616804845
1576,215383.70981203683
1577,219713.93163221047
1578,164852.3409737657
1579,145030.15960773162
1580,200049.46614108433
1581,128212.82287769028
1582,139338.46906201687
1583,309036.02572403895
1584,210537.19562594956
1585,166117.09164625072
1586,39608.504858806315
1587,119456.81851987014
1588,137699.20395825058
1589,104614.23503453212
1590,161507.52514666508
1591,73148.2641474377
1592,138937.41025686302
1593,166055.80812452198
1594,57837.767893887314
1595,99404.71103174739
1596,201635.6098818351
1597,150273.9392771697
1598,193911.58019360897
1599,238617.03235752787
1600,245881.4105319379
1601,10670.123811543419
1602,148391.10386681504
1603,92847.77997530828
1604,268814.2490584548
1605,257674.2068652263
1606,189573.5521157901
1607,235616.22133555321
1608,242004.2106434087
1609,217136.3451773313
1610,126292.6058884427
1611,158215.58239488263
1612,171361.9857013299
1613,168295.6546058659
1614,122745.14976373076
1615,51597.34202553159
1616,51597.34202553159
1617,73033.6700284466
1618,121182.92301734573
1619,137350.3259321111
1620,160040.14603539783
1621,128313.4133440734
1622,119029.14034114029
1623,275156.01018036186
1624,186400.70365459588
1625,154822.23364843658
1626,199078.41591230067
1627,172303.90624377425
1628,253583.06365745366
1629,194054.66564411105
1630,312198.96835715725
1631,259291.73320288098
1632,272338.2384796173
1633,185867.2959326495
1634,171985.82744262315
1635,158527.04716642044
1636,184040.92488261487
1637,146954.95228619478
1638,210404.16603735075
1639,207524.78088941725
1640,226382.81754266963
1641,205459.5892475994
1642,207151.1518425543
1643,240254.73277105222
1644,235254.74695134966
1645,177983.2245333069
1646,182524.80906503944
1647,215523.3591811513
1648,155004.05861129824
1649,130016.21602867077
1650,111114.6003950576
1651,111114.6003950576
1652,128637.9088103258
1653,129183.88190893432
1654,164281.63306087893
1655,207063.31836292674
1656,166936.45680053404
1657,164281.63306087893
1658,166936.45680053404
1659,178548.21386156647
1660,152920.85787119286
1661,326752.8644142064
1662,307136.67092388315
1663,341960.90073132375
1664,402127.74974064046
1665,325766.74587242724
1666,300698.58179188473
1667,279792.73841243197
1668,328199.40532580257
1669,311727.2720838628
1670,329476.03644949035
1671,246991.75518572153
1672,364221.3306761389
1673,260589.424666101
1674,290054.40774438786
1675,194121.2573057578
1676,194599.22127387492
1677,223718.61068970125
1678,397428.825893383
1679,316838.7522437216
1680,314332.2490412341
1681,289490.95772835024
1682,291799.71499668236
1683,226123.46743661194
1684,188880.08231531197
1685,160118.42018445302
1686,214650.56525162788
1687,185676.80815969873
1688,197214.2821965021
1689,196023.56635451198
1690,192883.64651199398
1691,187386.66792931152
1692,246994.104687325
1693,185676.80815969873
1694,163719.92840952807
1695,186883.16511420798
1696,235129.53780697178
1697,187110.65390529486
1698,281343.4442696856
1699,312202.6258985308
1700,213494.5654757748
1701,248726.21053225428
1702,297131.77535602957
1703,289036.3344981465
1704,294532.25103478273
1705,257421.11311114975
1706,363750.2956333901
1707,228897.3766619258
1708,229311.38656325656
1709,318455.6720452217
1710,262022.10586059693
1711,251735.32292613422
1712,279138.6382259367
1713,259613.89959032458
1714,236330.03852031194
1715,198666.96640849416
1716,218618.50387719471
1717,212517.3437059906
1718,142839.42917264884
1719,197899.53633881896
1720,284664.48009949
1721,213204.74566299608
1722,110856.89186947526
1723,153820.54339174004
1724,250448.26007312528
1725,202354.88586186065
1726,167591.80110599604
1727,194087.2527405121
1728,192622.15417527393
1729,159071.92977237637
1730,165106.19498065233
1731,142841.32143108564
1732,144355.52667164107
1733,122782.70539407394
1734,127492.88696669352
1735,122096.51995617995
1736,121004.57375896288
1737,311228.50325955247
1738,204786.10787459803
1739,244685.2570371233
1740,215029.29621659894
1741,191068.55879188774
1742,161782.97542355646
1743,190477.56546312393
1744,274590.3859374439
1745,244972.44603516356
1746,248230.20526716017
1747,220525.41139457724
1748,186282.71961284475
1749,163124.93140020574
1750,168432.41244276296
1751,217613.8573207262
1752,119870.84886816177
1753,174359.83265263322
1754,214085.1568321735
1755,191351.16574454238
1756,108581.46317882015
1757,119779.85335172703
1758,152522.5097436706
1759,177728.98010929758
1760,164953.0234028348
1761,161812.46156672423
1762,137203.00147861987
1763,198472.06085449716
1764,125277.64396676305
1765,212826.8425272894
1766,200112.96565195816
1767,206261.04674510035
1768,134150.9676197312
1769,221325.55098382992
1770,155676.58238024244
1771,137283.57203143783
1772,147699.9866103967
1773,107259.87136983448
1774,191123.52050198798
1775,159528.67957111457
1776,145835.83169238016
1777,114536.99848379672
1778,126698.68714443364
1779,130467.06781060474
1780,191927.06788693482
1781,135860.02630824543
1782,57967.09961279124
1783,134296.1310428239
1784,78126.23115016447
1785,129634.50804895347
1786,133395.51418029427
1787,200336.42073506376
1788,-7195.280590966435
1789,138377.42782765705
1790,52307.81200377419
1791,212948.09132769925
1792,177606.4613186579
1793,177476.65494206184
1794,172843.72723952646
1795,162017.2980414115
1796,154041.97492982162
1797,173071.26218936857
1798,128675.16908183192
1799,111361.62106969945
1800,128173.06581508099
1801,90150.89527014438
1802,178541.18236304185
1803,172575.64042090686
1804,144541.97827458614
1805,157893.0253139761
1806,146468.19079357688
1807,170388.06481489958
1808,128879.05095386558
1809,89558.21133424915
1810,134902.98280235063
1811,74554.4930078235
1812,94563.56185943513
1813,114782.53807708214
1814,104406.75710942256
1815,10337.394345027184
1816,113564.43764908401
1817,110929.14143808807
1818,160302.2424758942
1819,137950.17362504514
1820,63378.34519503964
1821,155691.55407217512
1822,182050.33335232295
1823,28433.543252163912
1824,172090.6840438349
1825,119210.60515838218
1826,113673.92645633001
1827,125183.63439251704
1828,124730.19043482715
1829,210255.98219065575
1830,180076.99027604968
1831,191203.66728587853
1832,108934.96580581793
1833,159288.24136228824
1834,141628.69971660437
1835,163658.9898646619
1836,168899.69423064936
1837,69205.8212165713
1838,143082.6298066988
1839,78051.5325331365
1840,115333.65346967799
1841,133497.86194557513
1842,107492.61139320918
1843,137755.8589103679
1844,170864.77077679176
1845,119422.0817876331
1846,182578.08095159518
1847,168490.68814706255
1848,-9669.237871064206
1849,119977.40595565135
1850,131387.38927904656
1851,147665.27799711868
1852,130218.37379658943
1853,128454.64340634237
1854,207769.534687338
1855,185485.08922512113
1856,209039.67325425355
1857,147623.78930581122
1858,143902.75756130888
1859,153552.32550814134
1860,160391.93473258137
1861,152667.66374150122
1862,251426.75916316395
1863,251426.75916316395
1864,251426.75916316395
1865,328286.87092452036
1866,325206.84654262406
1867,283716.22779935715
1868,279401.9911145859
1869,224228.14618484105
1870,270437.9845300778
1871,283912.9560761623
1872,159076.09631645714
1873,209176.09218802716
1874,129341.68169204537
1875,230530.3603740066
1876,171919.44033761372
1877,230251.80070220912
1878,233609.63868838843
1879,122814.4449206325
1880,140406.6178605496
1881,268409.50198044925
1882,240365.806621538
1883,198350.10412645453
1884,205083.29732895712
1885,261811.73314089968
1886,278787.62774727156
1887,227498.8448565293
1888,288269.0091456117
1889,154078.78104181227
1890,108693.39909767374
1891,173948.30505586506
1892,90985.40317473386
1893,140010.52920576368
1894,140216.119108014
1895,151268.31121460954
1896,116489.33312291575
1897,116794.64660520811
1898,134506.1012125707
1899,181634.44723940422
1900,164431.7260181435
1901,136463.52515324275
1902,141047.74975730336
1903,211970.0091704538
1904,134554.9925648055
1905,204210.77043565156
1906,126794.19373731532
1907,217681.78804268478
1908,149562.67378624846
1909,152132.65411232517
1910,152132.65411232517
1911,178121.72751447148
1912,271101.25880215113
1913,142148.54226173868
1914,72430.70597864903
1915,267940.1579916696
1916,17662.381629744825
1917,256269.83662711413
1918,153393.3458155163
1919,187813.66756942333
1920,180889.1024303554
1921,341978.8108537522
1922,321981.6787997697
1923,186153.02795066492
1924,234216.46838580866
1925,207076.06607686472
1926,340320.54839727515
1927,129004.74107595473
1928,164720.49135925304
1929,116877.0569805635
1930,155667.80471421612
1931,143919.7259705541
1932,125219.56578529172
1933,143967.41120814605
1934,171314.85426233412
1935,157371.78991562215
1936,171360.35202055148
1937,168883.3947427621
1938,163536.3205124036
1939,271159.16686843237
1940,249945.61625675607
1941,171399.69767591255
1942,166004.61019773997
1943,251911.82152029415
1944,263072.1152830716
1945,329740.12408034655
1946,202281.18569525375
1947,303181.71822794084
1948,206666.67036711305
1949,241838.6152822725
1950,221305.30465024302
1951,261876.37837480774
1952,247409.0091380163
1953,185945.894071958
1954,213326.98830419686
1955,131217.83174071892
1956,275782.65803879907
1957,198347.78123576494
1958,268977.763696582
1959,140288.5808944665
1960,93380.76108990888
1961,140806.70153068562
1962,128637.9088103258
1963,130639.8101718904
1964,106597.94668899779
1965,167391.4343827078
1966,207039.6314250056
1967,289673.28856710665
1968,329240.3589080044
1969,333994.73797957774
1970,332065.0398268071
1971,372021.7615425054
1972,312849.4781247576
1973,251005.7147094091
1974,264576.3378757616
1975,393413.61263465753
1976,285704.96204009006
1977,282142.14228748175
1978,298265.30814830464
1979,333258.15553640376
1980,224281.8567483838
1981,331600.66609081294
1982,254173.99971907985
1983,254173.99971907985
1984,192664.98138843366
1985,246958.95956027208
1986,252110.01605826852
1987,215524.87316148926
1988,163396.69079471467
1989,194937.77226015122
1990,196075.62172195618
1991,223718.61068970125
1992,204080.35905017416
1993,188082.65502739637
1994,205192.67964666212
1995,197295.61764490066
1996,244965.08781766443
1997,311689.6124868258
1998,312211.2341189878
1999,210601.9772907852
2000,268833.0433396873
2001,232199.96288076323
2002,253790.0107561166
2003,275899.50554118096
2004,256465.85120186492
2005,258724.11153988933
2006,256493.52692789136
2007,288160.13184612687
2008,216025.1316588042
2009,168215.73512073592
2010,196451.90799340786
2011,143724.37041920054
2012,213587.7575432105
2013,163612.51941290655
2014,169323.6350810002
2015,196409.48628661866
2016,169732.94690542074
2017,197462.62716376453
2018,127755.4122572935
2019,122327.72781190017
2020,121133.2929052767
2021,119051.88922024898
2022,197869.24376174147
2023,145981.88326719622
2024,189043.2863113373
2025,311318.0705166728
2026,218062.90490077905
2027,154572.29326660605
2028,190825.22143006176
2029,161681.0656945132
2030,297739.0580121646
2031,282086.5847009495
2032,288738.82155404286
2033,293556.57883404125
2034,188085.44381606506
2035,199759.07180278667
2036,232776.85161474778
2037,232776.85161474778
2038,320993.0108605957
2039,247045.03747674596
2040,312152.3281846813
2041,268398.5657128862
2042,202337.64607240315
2043,198441.04179088687
2044,214643.37628449226
2045,239590.25934798762
2046,178327.93927773592
2047,131524.01184252792
2048,143828.1138482954
2049,185782.5390024897
2050,196417.10798111686
2051,114646.17689887872
2052,150976.93350315394
2053,132000.966001776
2054,65697.76826429593
2055,168470.6411956211
2056,134340.83771721853
2057,128824.3720685672
2058,180808.19845849177
2059,135657.14592858392
2060,151402.60616586017
2061,202106.18633415742
2062,134002.0563505996
2063,117251.28421471867
2064,157163.58010114165
2065,141682.33835241874
2066,208503.08585496972
2067,145578.5626513049
2068,188686.95739913522
2069,81921.46261349146
2070,113234.39777857978
2071,80093.12166680918
2072,207428.23397298597
2073,143972.5584296762
2074,221669.0492091474
2075,162883.6149798583
2076,141431.36594001623
2077,140253.8040271864
2078,128060.13833315631
2079,167552.29421433446
2080,154513.14345551017
2081,147404.47703352204
2082,146566.8739362086
2083,143919.73987341876
2084,118705.14694396745
2085,131948.91063433175
2086,152330.14403794697
2087,139185.84688749383
2088,110702.14108238212
2089,108602.2810887854
2090,142392.42451494143
2091,66276.95564480097
2092,116563.56284148067
2093,122604.76840529691
2094,164575.304152869
2095,177272.62755058758
2096,114194.34224301523
2097,88473.08386846166
2098,164484.48638513018
2099,6664.009352639878
2100,62645.379151721034
2101,135097.15942092775
2102,170478.251093463
2103,107412.09216518396
2104,158563.29869260633
2105,95188.99504160529
2106,40386.788591037635
2107,218240.52607296224
2108,126026.49744503315
2109,99355.49431365567
2110,132249.45497681215
2111,188926.31075055097
2112,131387.21618144793
2113,114672.20278042895
2114,138196.47715993185
2115,155342.50134889781
2116,140545.13866705424
2117,155722.38715259326
2118,146846.7160727285
2119,153612.6572802854
2120,105284.4958040143
2121,92206.15450364373
2122,79178.91016137616
2123,104019.39126305372
2124,212988.26802115177
2125,158158.46745645977
2126,184347.9886728708
2127,170331.82509492114
2128,145278.42422847872
2129,162407.6398328871
2130,144474.63921271014
2131,187733.5898604252
2132,137635.7846866639
2133,173836.83428467164
2134,147007.7919946433
2135,131693.09950918518
2136,32322.32360301176
2137,128028.70163505292
2138,147583.2504203397
2139,179440.52576684204
2140,126124.45607706525
2141,170793.7099630283
2142,129794.96774143833
2143,152071.11731206442
2144,153065.13525585274
2145,124595.17759350239
2146,186019.74748601587
2147,177874.33263771198
2148,153486.1238824127
2149,164988.94942838073
2150,232318.05616247386
2151,164407.55295570154
2152,132621.55539249495
2153,153674.04966076906
2154,97843.05000842085
2155,136185.53158336683
2156,183094.44371380046
2157,238617.39761681677
2158,206307.15122624591
2159,213163.8858700421
2160,185812.94020710696
2161,290458.4116493096
2162,365510.35080936796
2163,328060.7100256927
2164,282536.18125668704
2165,202450.74939753435
2166,146273.73163144002
2167,228620.0975420819
2168,171366.4709527913
2169,194921.41299073354
2170,204659.89127380605
2171,152180.44386339732
2172,151842.4394288598
2173,165619.91151955086
2174,221839.16258282727
2175,303920.0408745745
2176,295875.5487433915
2177,214440.55375683316
2178,230237.87607302272
2179,166117.09164625072
2180,239429.46660557154
2181,228023.69110151115
2182,256974.042818592
2183,226717.44862180753
2184,130647.52644822634
2185,141132.45774268013
2186,182005.47190970878
2187,181853.12347147454
2188,158034.9889675728
2189,250532.2624636074
2190,69499.21845414322
2191,69499.21845414322
2192,63986.519477255395
2193,83319.60249148411
2194,90224.06622791929
2195,92797.90521677524
2196,98544.91912263336
2197,92169.32390066254
2198,206084.73699190668
2199,173312.22554652442
2200,140533.3884327991
2201,156708.5908636715
2202,202508.64598138057
2203,168265.01393720353
2204,135281.6914432012
2205,120862.97486180498
2206,162107.48254510525
2207,236413.55741604004
2208,212454.50332080395
2209,192539.05459000735
2210,149790.16257733534
2211,149468.28963349076
2212,142037.53373534247
2213,93470.39914310657
2214,125650.75607328501
2215,118818.81287015525
2216,135811.69000543456
2217,4513.130864205033
2218,77537.5389931098
2219,73739.7502375015
2220,67401.89163588984
2221,268918.35979334323
2222,238143.94612115316
2223,278425.04012701183
2224,222975.330268291
2225,131376.3041615702
2226,150677.8487242408
2227,229241.30755378312
2228,284444.1522661493
2229,233617.0651623587
2230,124626.83413022774
2231,213628.68651334688
2232,200206.39420661595
2233,190950.00446266434
2234,257292.5210109074
2235,209401.52248860386
2236,275432.48633713723
2237,309262.70350238483
2238,259769.54418543345
2239,109711.67378570249
2240,183231.00332968566
2241,149768.54530992545
2242,148216.7825094989
2243,119150.89852065135
2244,72242.80034975783
2245,71484.81833628094
2246,133471.40623952524
2247,110981.54429678762
2248,116280.24503362227
2249,117789.85068950457
2250,139719.10211477728
2251,128717.34126089192
2252,206974.6404939399
2253,156159.33721782023
2254,163272.09874459333
2255,171691.54502054377
2256,187636.50009313656
2257,172976.53129215818
2258,213230.93643521756
2259,168624.65153002492
2260,184118.29087629335
2261,243942.58819157665
2262,251472.81976093265
2263,263732.69021788577
2264,367196.3647131501
2265,186783.28946944026
2266,298057.5433392988
2267,304399.8838787858
2268,365332.37205585715
2269,190178.16459845097
2270,190862.31084919604
2271,242215.4819300939
2272,205921.7384588125
2273,184665.23021349614
2274,192611.20111159037
2275,202198.70591748616
2276,223204.13971804467
2277,179949.0821424769
2278,163967.39249115248
2279,123747.55447045923
2280,91826.06318217969
2281,193642.31432536384
2282,194697.90788487863
2283,130824.23424298294
2284,138476.37325728292
2285,189427.92928878768
2286,127417.66062846183
2287,327257.36164768605
2288,294388.79464453325
2289,318368.0914321228
2290,341121.88480912504
2291,261261.5337473512
2292,371981.1012105951
2293,370473.3158595604
2294,324369.8107047441
2295,392387.44353792333
2296,270716.58838703873
2297,254009.88390955777
2298,329407.14003572386
2299,296860.93458218896
2300,269878.2738635689
2301,250931.14796969082
2302,261032.73945375893
2303,273993.9794968731
2304,274229.8467187968
2305,194550.2419578589
2306,194550.2419578589
2307,193783.50567692617
2308,266961.401308623
2309,296417.5965116207
2310,253237.00310508392
2311,226123.46743661194
2312,165410.491875234
2313,161497.68466853953
2314,184089.36648496194
2315,160845.97880956056
2316,171646.51356983985
2317,190271.59315310873
2318,161574.7539537796
2319,189107.57110639886
2320,217965.224729046
2321,281614.3795645412
2322,216840.37224208371
2323,206939.38311930568
2324,185676.80815969873
2325,233466.39672559596
2326,186078.92714453515
2327,196075.62172195618
2328,196864.87715801082
2329,171110.57406749547
2330,172672.43395258335
2331,300383.1735357913
2332,318631.3460368782
2333,277167.1791880355
2334,227871.1094384251
2335,241086.16462421356
2336,277334.14673382236
2337,227138.5818554236
2338,286385.3832765774
2339,262548.7695575904
2340,373300.792330267
2341,232571.7753904681
2342,262875.4257169731
2343,235652.22046803663
2344,221218.08797997198
2345,274051.337243726
2346,255057.72444652003
2347,224686.23298905953
2348,231867.26100330634
2349,133229.77226930903
2350,256465.85120186492
2351,267653.91463175707
2352,289416.01827401493
2353,204555.04096300335
2354,139820.2178608842
2355,171750.69979661363
2356,152779.4360428557
2357,232045.76683714375
2358,170839.7631362677
2359,136722.27652769088
2360,121341.51437505355
2361,152470.8229028237
2362,220535.96529232635
2363,146513.69262777542
2364,179537.63779989746
2365,255820.5041559848
2366,242611.56382645507
2367,263459.3822812263
2368,223091.54641276418
2369,264501.040807086
2370,161681.0656945132
2371,162305.73010384382
2372,226795.92448546
2373,239951.3658260681
2374,260448.87279620758
2375,260448.49627477533
2376,273223.7290343115
2377,316737.9430022653
2378,178917.49976588498
2379,193741.9822046671
2380,178372.04225801612
2381,191842.7198375544
2382,231880.6003748578
2383,235825.43860891694
2384,210339.41539433703
2385,180326.58493304014
2386,159326.610204194
2387,130558.03954490082
2388,129241.82680606048
2389,145511.70604150358
2390,150701.29718212003
2391,150744.00512971467
2392,121432.5098914883
2393,214279.72951144216
2394,176670.81051260274
2395,168668.04215785203
2396,172629.9101171342
2397,209306.3980535491
2398,140622.67110466555
2399,28151.8849832097
2400,15638.75291054342
2401,116864.75277485083
2402,133359.981093438
2403,196881.14373716793
2404,153418.12641202818
2405,189213.83825243462
2406,153379.18309709954
2407,127275.82626369438
2408,153284.0359542507
2409,134992.32485115126
2410,207943.42521121018
2411,122799.06466349166
2412,145848.0390270921
2413,138740.31130713495
2414,132078.27252702622
2415,174944.34039386178
2416,171095.1395995856
2417,158292.465970907
2418,121681.29353573771
2419,102026.9679111501
2420,124796.95191481564
2421,123790.97613324561
2422,125451.04985855325
2423,74342.21867316317
2424,139536.52207593905
2425,185441.2267448799
2426,113840.64543198865
2427,91783.1414528156
2428,183666.0839466875
2429,119861.24939773587
2430,153597.84924027242
2431,135933.79846093451
2432,128441.12268151817
2433,136391.26216291828
2434,139820.76431138034
2435,147462.45865228432
2436,111818.0309444214
2437,119461.36904420538
2438,122599.12346711384
2439,144501.2352196671
2440,170354.20055302995
2441,125183.74039843601
2442,122229.69967256927
2443,144026.012969079
2444,131228.5139209496
2445,81190.00956778784
2446,120032.20899152927
2447,235506.0291698987
2448,151373.2636540721
2449,125713.07801008553
2450,173883.12990555342
2451,111203.02192914377
2452,217672.8782193869
2453,84560.25669595928
2454,102413.67326094718
2455,120591.77742513407
2456,122174.40025416102
2457,110789.41753418357
2458,133980.88467106
2459,119274.03692122054
2460,169250.69036676394
2461,118276.35514318047
2462,125245.25938777426
2463,136614.34173939365
2464,164031.90911505927
2465,164858.09701593049
2466,143316.88832360946
2467,187466.40775960922
2468,117786.12701043057
2469,123152.7700553705
2470,196361.59581122
2471,184789.51686475726
2472,188037.8119376805
2473,106221.01369747422
2474,88065.78271895034
2475,216090.75595139439
2476,112500.76026231234
2477,125930.91125361373
2478,170945.27106471243
2479,115360.55964591062
2480,147361.6538963435
2481,127940.64734112703
2482,139830.57610440484
2483,120248.01694843179
2484,143827.12936156176
2485,122437.75314281028
2486,145122.51099267474
2487,168200.30716003268
2488,172419.96618918682
2489,187345.4477227244
2490,135694.20115748912
2491,103631.36763331937
2492,200273.2296510889
2493,153955.60835458178
2494,175744.96895684948
2495,101424.30025293946
2496,237055.87626678514
2497,156472.79314904654
2498,121850.0013506177
2499,83031.73501436842
2500,127836.53660623859
2501,143479.37727641125
2502,129772.62436870016
2503,95387.01701563007
2504,181656.4645947401
2505,204067.5084987244
2506,292374.1504002689
2507,318469.9459307845
2508,292374.1504002689
2509,255627.56638063965
2510,265089.3306261773
2511,220142.44127064222
2512,201017.23207182233
2513,205236.30676171134
2514,265368.1002205607
2515,152921.50791445785
2516,157223.29295532143
2517,128067.7444619588
2518,130407.32794505627
2519,207123.49582630713
2520,198662.84183749036
2521,197859.6679530889
2522,204442.20414291005
2523,138919.21092641322
2524,144382.91190320902
2525,148188.9212446491
2526,153881.2534075624
2527,121651.0866140505
2528,138316.0324491586
2529,140806.70153068562
2530,109341.73927078213
2531,242462.93821807462
2532,207473.48762800946
2533,199209.22044246938
2534,265260.05067638005
2535,264239.9529571239
2536,214865.23472988448
2537,252575.02057224477
2538,193085.95440536173
2539,216957.73849880192
2540,191594.50969921134
2541,191539.0306259709
2542,131805.58353291152
2543,125256.75461997105
2544,121501.06547247578
2545,142732.75012612168
2546,187942.6918502419
2547,177781.97121636732
2548,140132.19902821278
2549,132060.35128048144
2550,537592.4675679628
2551,173948.30505586506
2552,126688.07447150176
2553,69499.21845414322
2554,115073.3766324569
2555,139976.71452942656
2556,86159.63425956246
2557,110022.65419784053
2558,120330.96874432289
2559,148264.36116358664
2560,141180.12247857905
2561,161184.34973147028
2562,143824.9616383717
2563,138317.94211626312
2564,193059.9241189942
2565,141126.84887669625
2566,103835.31232114062
2567,133922.0061125315
2568,206820.33392392393
2569,202435.37885289695
2570,150312.9172576227
2571,154774.72194319102
2572,236289.9718552163
2573,244615.66459185656
2574,300445.2516696712
2575,166278.6683459975
2576,101591.03646440452
2577,141700.11987317263
2578,112549.4288597973
2579,10280.385788917318
2580,105780.51536397345
2581,125270.01078255026
2582,122876.21290405092
2583,267038.6199688656
2584,187566.1346345145
2585,185485.83115217378
2586,228561.0790590403
2587,230276.23462002928
2588,182376.31822722458
2589,177176.59173326756
2590,231894.24460095228
2591,221478.19008316565
2592,239883.49223087876
2593,264425.1626531887
2594,218967.8624877649
2595,250282.22114294098
2596,302526.6022479899
2597,203023.7736582947
2598,211765.4131566798
2599,362269.10949579795
2600,158676.1892445517
2601,171418.4236423202
2602,72282.95701785988
2603,72451.02181953471
2604,51597.34202553159
2605,73033.6700284466
2606,149616.36525009025
2607,193691.62872806712
2608,179148.32230616699
2609,132078.80758905044
2610,94303.28502221404
2611,129399.97773373636
2612,154426.4445855963
2613,116280.24503362227
2614,120249.74943467698
2615,188647.6953599393
2616,157725.0621706041
2617,210976.49973612948
2618,201019.14780772786
2619,249977.12993177632
2620,163840.17620352932
2621,162697.6286648142
2622,165234.8209447567
2623,239699.9370245297
2624,263120.86874754936
2625,293884.3903325293
2626,182310.793551243
2627,244811.74367461703
2628,305084.60587819497
2629,342902.4157673977
2630,289051.82338282716
2631,359163.7687440446
2632,303797.2837718161
2633,302479.9845333702
2634,335895.5762110757
2635,181674.31793118385
2636,202268.99392870654
2637,211619.64197181838
2638,204392.00830778247
2639,176042.15416236606
2640,180346.66326709115
2641,111516.719379894
2642,199444.17447658695
2643,149758.1855439422
2644,132559.37259492645
2645,129210.5178522122
2646,128637.9088103258
2647,130824.23424298294
2648,178076.3054335966
2649,141564.31927368732
2650,189356.8684750242
2651,167391.4343827078
2652,325802.60996998963
2653,290978.55981738126
2654,267275.6943250447
2655,338348.02303134487
2656,289493.883588696
2657,297713.02643701853
2658,247819.35782671615
2659,256887.5657242352
2660,284705.7008528635
2661,330751.99444819416
2662,327647.7022160165
2663,277864.5186537637
2664,295551.7237246177
2665,324642.6546422812
2666,301300.7618843516
2667,159187.98117968393
2668,190538.0799451886
2669,191158.79943834757
2670,255873.49982499922
2671,190538.0799451886
2672,221351.03379761975
2673,228127.80999564147
2674,229352.63104156757
2675,211568.44839265253
2676,196104.92821029172
2677,174388.25791454612
2678,226845.18348492027
2679,262619.9397468712
2680,266398.86249952024
2681,314198.9611068393
2682,273728.59251666866
2683,336496.5693554089
2684,272755.9140815634
2685,280911.49477970763
2686,246997.25578614208
2687,294777.3851216976
2688,261697.01408069558
2689,251615.91809234535
2690,340427.9031831276
2691,171073.67674688718
2692,142006.54329354136
2693,228911.54039995515
2694,141433.93425165495
2695,199003.026504545
2696,195027.32598833193
2697,177054.94041969156
2698,166769.57534735417
2699,197522.90699183047
2700,186781.45049612314
2701,156264.29546172835
2702,148353.5132909857
2703,176143.5204472549
2704,154760.23030450908
2705,126071.99520325052
2706,121484.0869172596
2707,141889.18206678354
2708,128108.71214280187
2709,100341.70764574328
2710,122989.67846290127
2711,261821.77285471154
2712,283856.23961405014
2713,214987.3378681827
2714,181047.4425235428
2715,162265.51820536016
2716,180984.50074687786
2717,178134.47206247135
2718,266256.9970689947
2719,155753.01272825853
2720,222404.7874689638
2721,148903.13594692876
2722,140990.85594393953
2723,174691.08452424043
2724,121189.39018634935
2725,128513.25638301343
2726,140113.8987020344
2727,181281.19588667544
2728,193975.15050056012
2729,131126.83622428417
2730,139268.63910991547
2731,145426.37307064174
2732,127057.98911457734
2733,165199.59557594758
